shop_id,shop_name,region_code,product_id,product_name,score,rating,variant,template_index,template_name,content,source_key
"32","百家牛肉面Beef noodles","BELL","1480","Spicy Chicken Wings","9","顶级","2","2","风味平衡","[示例评价] Spicy Chicken Wings把鸡肉、辣味的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","4d4f9f068b7bdd649f8d1848"
"32","百家牛肉面Beef noodles","BELL","1481","Orleans Grilled Chicken Wings","7","NPC","1","1","第一口印象","[示例评价] 第一口先尝到鸡肉、烤制香气的味道，层次很清楚；Orleans Grilled Chicken Wings适合趁热吃，香气会更完整。","96c9a6d3d5e66e4cc83a5cb3"
"32","百家牛肉面Beef noodles","BELL","1481","Orleans Grilled Chicken Wings","9","顶级","2","2","风味平衡","[示例评价] Orleans Grilled Chicken Wings把鸡肉、烤制香气的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","270007b0061a6decf3709766"
"32","百家牛肉面Beef noodles","BELL","1482","French Fries","8","人上人","1","1","第一口印象","[示例评价] 第一口先尝到整体风味的味道，层次很清楚；French Fries适合趁热吃，香气会更完整。","3b85a2a442c781f6226ab008"
"32","百家牛肉面Beef noodles","BELL","1482","French Fries","6","拉完了","2","2","风味平衡","[示例评价] French Fries把整体风味的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","d51f842713248b0bed4d1cb5"
"32","百家牛肉面Beef noodles","BELL","1483","Popcorn Chicken","10","夯爆了","1","9","场景感受","[示例评价] 一个人吃Popcorn Chicken很顺手，和朋友分着吃也不会无聊；鸡肉、玉米的味道够明确，聊天间隙也能吃出滋味。","2b2485b36fd567848398cdb5"
"32","百家牛肉面Beef noodles","BELL","1483","Popcorn Chicken","7","NPC","2","10","复购判断","[示例评价] 这道Popcorn Chicken的优点是鸡肉、玉米各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","7ca171c98fe48ea9b5469746"
"32","百家牛肉面Beef noodles","BELL","1484","Colonel's Chicken","9","顶级","1","5","食材搭配","[示例评价] 从鸡肉的搭配看，食材之间没有互相抢味，Colonel's Chicken吃起来有自己的重点，配一杯清饮会更舒服。","45e508cb3ac5ea74b9451034"
"32","百家牛肉面Beef noodles","BELL","1484","Colonel's Chicken","7","NPC","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉的回味，Colonel's Chicken不是只靠第一口取胜，后段味道也有记忆点。","ca42edffa821fd7cf1bb69f8"
"33","一口甜 one bite sweet","LY3","1561","Blueberry Cranberry Bagel","6","拉完了","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点奶香的回味，Blueberry Cranberry Bagel不是只靠第一口取胜，后段味道也有记忆点。","65211c70f772e0d4532de13b"
"33","一口甜 one bite sweet","LY3","1561","Blueberry Cranberry Bagel","6","拉完了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Blueberry Cranberry Bagel：奶香让味道有内容，分量和满足感也比较适合日常解决一餐。","d0ff716d235e70b85038727a"
"33","一口甜 one bite sweet","LY3","1562","Earl Grey Apple Bagel","8","人上人","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Earl Grey Apple Bagel：苹果让味道有内容，分量和满足感也比较适合日常解决一餐。","8c18597b83ed8a5de5ae3173"
"33","一口甜 one bite sweet","LY3","1562","Earl Grey Apple Bagel","9","顶级","2","8","口味建议","[示例评价] 如果平时喜欢苹果，这道Earl Grey Apple Bagel值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","89eebfd99a2b500f5740d3c0"
"33","一口甜 one bite sweet","LY3","1563","Double Cheese Bagel","10","夯爆了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Double Cheese Bagel：整体风味让味道有内容，分量和满足感也比较适合日常解决一餐。","51830ff81da8ac86dea5e0d5"
"33","一口甜 one bite sweet","LY3","1563","Double Cheese Bagel","9","顶级","2","8","口味建议","[示例评价] 如果平时喜欢整体风味，这道Double Cheese Bagel值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","b341aa03ac07a4d1c108b875"
"33","一口甜 one bite sweet","LY3","1564","Earl Grey Lemon Cheese Bagel","9","顶级","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点奶香的回味，Earl Grey Lemon Cheese Bagel不是只靠第一口取胜，后段味道也有记忆点。","8d03d25d8b2264788fe4cce2"
"33","一口甜 one bite sweet","LY3","1564","Earl Grey Lemon Cheese Bagel","6","拉完了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Earl Grey Lemon Cheese Bagel：奶香让味道有内容，分量和满足感也比较适合日常解决一餐。","18fa7c2ec26c492eda40e28e"
"33","一口甜 one bite sweet","LY3","1565","Mocha Oreo Bagel","10","夯爆了","1","3","口感变化","[示例评价] 这道Mocha Oreo Bagel有意思的地方在口感变化：整体风味带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","d6e48aab2aa30d33c2f40ecf"
"33","一口甜 one bite sweet","LY3","1565","Mocha Oreo Bagel","10","夯爆了","2","4","香气表现","[示例评价] 端上来时整体风味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","5ab258786c635992ac377184"
"34","一口云 YI KOUYUN","LY3","1594","Kuey Teow Soup","8","人上人","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Kuey Teow Soup：汤让味道有内容，分量和满足感也比较适合日常解决一餐。","96f691007f65b375ab9f5bc5"
"34","一口云 YI KOUYUN","LY3","1594","Kuey Teow Soup","9","顶级","2","8","口味建议","[示例评价] 如果平时喜欢汤，这道Kuey Teow Soup值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","371f48efcb9cf3989cc6278d"
"34","一口云 YI KOUYUN","LY3","1595","Kuey Teow Dry","6","拉完了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Kuey Teow Dry：整体风味让味道有内容，分量和满足感也比较适合日常解决一餐。","92acf24b8ae710615929a097"
"34","一口云 YI KOUYUN","LY3","1595","Kuey Teow Dry","7","NPC","2","8","口味建议","[示例评价] 如果平时喜欢整体风味，这道Kuey Teow Dry值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","e6e75166146e84de58f2b957"
"34","一口云 YI KOUYUN","LY3","1596","Fishball Mee Soup","7","NPC","1","2","风味平衡","[示例评价] Fishball Mee Soup把鱼肉、面条、汤的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","2ae297974ab7229ffdd18b3b"
"34","一口云 YI KOUYUN","LY3","1596","Fishball Mee Soup","7","NPC","2","3","口感变化","[示例评价] 这道Fishball Mee Soup有意思的地方在口感变化：鱼肉、面条、汤带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","bab4900149a1ea28d87b9737"
"34","一口云 YI KOUYUN","LY3","1597","Fishball Mee Dry","7","NPC","1","8","口味建议","[示例评价] 如果平时喜欢鱼肉、面条，这道Fishball Mee Dry值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","6819d2ca1f2a01ddb9b6ee8c"
"34","一口云 YI KOUYUN","LY3","1597","Fishball Mee Dry","6","拉完了","2","9","场景感受","[示例评价] 一个人吃Fishball Mee Dry很顺手，和朋友分着吃也不会无聊；鱼肉、面条的味道够明确，聊天间隙也能吃出滋味。","623b24b7cb3d27936ad95cf4"
"34","一口云 YI KOUYUN","LY3","1598","Wantan Mee Soup","7","NPC","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Wantan Mee Soup：面条、汤让味道有内容，分量和满足感也比较适合日常解决一餐。","7ce9edab756114c965ef86d5"
"34","一口云 YI KOUYUN","LY3","1598","Wantan Mee Soup","10","夯爆了","2","8","口味建议","[示例评价] 如果平时喜欢面条、汤，这道Wantan Mee Soup值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","be14931819e055e06ce757d2"
"35","Xinjiang restaurant新疆餐厅","BELL","1614","Braised Beef Noodles in Brown Sauce","6","拉完了","1","5","食材搭配","[示例评价] 从牛肉、面条的搭配看，食材之间没有互相抢味，Braised Beef Noodles in Brown Sauce吃起来有自己的重点，配一杯清饮会更舒服。","2a486e02bc228ba3178bf9dc"
"35","Xinjiang restaurant新疆餐厅","BELL","1614","Braised Beef Noodles in Brown Sauce","8","人上人","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点牛肉、面条的回味，Braised Beef Noodles in Brown Sauce不是只靠第一口取胜，后段味道也有记忆点。","709770f1f453dc26208eb1d4"
"35","Xinjiang restaurant新疆餐厅","BELL","1615","Traditional Beef/Chicken Noodles","9","顶级","1","1","第一口印象","[示例评价] 第一口先尝到牛肉、鸡肉、面条的味道，层次很清楚；Traditional Beef/Chicken Noodles适合趁热吃，香气会更完整。","72380cd474f4a97c8b119ecb"
"35","Xinjiang restaurant新疆餐厅","BELL","1615","Traditional Beef/Chicken Noodles","10","夯爆了","2","2","风味平衡","[示例评价] Traditional Beef/Chicken Noodles把牛肉、鸡肉、面条的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","e983128745b74a6dda4c23ef"
"35","Xinjiang restaurant新疆餐厅","BELL","1616","Beef Noodles with Pickled Chinese Cabbage","9","顶级","1","3","口感变化","[示例评价] 这道Beef Noodles with Pickled Chinese Cabbage有意思的地方在口感变化：牛肉、鸡肉、面条带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","74c89c566d32eb32a23d4537"
"35","Xinjiang restaurant新疆餐厅","BELL","1616","Beef Noodles with Pickled Chinese Cabbage","8","人上人","2","4","香气表现","[示例评价] 端上来时牛肉、鸡肉、面条的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","9be23426c94e56434b1fc6c0"
"35","Xinjiang restaurant新疆餐厅","BELL","1617","Fried Lamian Noodles with Beef/Chicken","9","顶级","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点牛肉、鸡肉、面条、酥脆口感的回味，Fried Lamian Noodles with Beef/Chicken不是只靠第一口取胜，后段味道也有记忆点。","5df80e101f8c4fe7c373400f"
"35","Xinjiang restaurant新疆餐厅","BELL","1617","Fried Lamian Noodles with Beef/Chicken","8","人上人","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Fried Lamian Noodles with Beef/Chicken：牛肉、鸡肉、面条、酥脆口感让味道有内容，分量和满足感也比较适合日常解决一餐。","779ac5fafb7aa81983fc6ff4"
"35","Xinjiang restaurant新疆餐厅","BELL","1618","Mixed Noodles with Shredded Meat","8","人上人","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Mixed Noodles with Shredded Meat：面条让味道有内容，分量和满足感也比较适合日常解决一餐。","35d7ce6e47721453fea549bb"
"35","Xinjiang restaurant新疆餐厅","BELL","1618","Mixed Noodles with Shredded Meat","7","NPC","2","8","口味建议","[示例评价] 如果平时喜欢面条，这道Mixed Noodles with Shredded Meat值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","9031805ae6dcdd93a8abf0a3"
"36","笆篱世家大排档Food Stall","BELL","1708","Cheese Green Tea","10","夯爆了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Cheese Green Tea：茶让味道有内容，分量和满足感也比较适合日常解决一餐。","939172ecea46a79403273910"
"36","笆篱世家大排档Food Stall","BELL","1708","Cheese Green Tea","8","人上人","2","8","口味建议","[示例评价] 如果平时喜欢茶，这道Cheese Green Tea值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","d45ffa7241669cfa6d2d4706"
"36","笆篱世家大排档Food Stall","BELL","1709","Cheese Black Tea","7","NPC","1","10","复购判断","[示例评价] 这道Cheese Black Tea的优点是茶各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","b2e39ae2a93ace05c104773d"
"36","笆篱世家大排档Food Stall","BELL","1709","Cheese Black Tea","9","顶级","2","1","第一口印象","[示例评价] 第一口先尝到茶的味道，层次很清楚；Cheese Black Tea适合趁热吃，香气会更完整。","1c4776ed964ace586e5ffb3d"
"36","笆篱世家大排档Food Stall","BELL","1710","Black Bubble Fresh Milk","8","人上人","1","8","口味建议","[示例评价] 如果平时喜欢奶香，这道Black Bubble Fresh Milk值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","918a64facb973afae5f660ad"
"36","笆篱世家大排档Food Stall","BELL","1710","Black Bubble Fresh Milk","6","拉完了","2","9","场景感受","[示例评价] 一个人吃Black Bubble Fresh Milk很顺手，和朋友分着吃也不会无聊；奶香的味道够明确，聊天间隙也能吃出滋味。","2aa412e52e9f2aae40b2bbde"
"36","笆篱世家大排档Food Stall","BELL","1711","Oreo Black Bubble Fresh Milk","8","人上人","1","5","食材搭配","[示例评价] 从奶香的搭配看，食材之间没有互相抢味，Oreo Black Bubble Fresh Milk吃起来有自己的重点，配一杯清饮会更舒服。","a9142402e8cd9553495cd1ae"
"36","笆篱世家大排档Food Stall","BELL","1711","Oreo Black Bubble Fresh Milk","8","人上人","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点奶香的回味，Oreo Black Bubble Fresh Milk不是只靠第一口取胜，后段味道也有记忆点。","fd2c87a226804a8d5e0be1fd"
"36","笆篱世家大排档Food Stall","BELL","1712","Taro Green Milk Tea","9","顶级","1","2","风味平衡","[示例评价] Taro Green Milk Tea把茶、奶香的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","8d38416cd51fcb7f33a11295"
"36","笆篱世家大排档Food Stall","BELL","1712","Taro Green Milk Tea","7","NPC","2","3","口感变化","[示例评价] 这道Taro Green Milk Tea有意思的地方在口感变化：茶、奶香带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","3e7c4dc0b7a90e265800187c"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1741","Roasted Chicken Rice","6","拉完了","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉、米饭、烤制香气的回味，Roasted Chicken Rice不是只靠第一口取胜，后段味道也有记忆点。","0ada01a00d441bb30d8f37db"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1741","Roasted Chicken Rice","7","NPC","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Roasted Chicken Rice：鸡肉、米饭、烤制香气让味道有内容，分量和满足感也比较适合日常解决一餐。","fc0b5d4611083312e2569229"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1742","Roasted Chicken Drumstick Rice","7","NPC","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Roasted Chicken Drumstick Rice：鸡肉、米饭、烤制香气让味道有内容，分量和满足感也比较适合日常解决一餐。","df9fe4d1ba8327d43d138e44"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1742","Roasted Chicken Drumstick Rice","8","人上人","2","8","口味建议","[示例评价] 如果平时喜欢鸡肉、米饭、烤制香气，这道Roasted Chicken Drumstick Rice值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","792358e631b713467eaa497c"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1743","Roasted Chicken Thigh Rice","7","NPC","1","9","场景感受","[示例评价] 一个人吃Roasted Chicken Thigh Rice很顺手，和朋友分着吃也不会无聊；鸡肉、米饭、烤制香气的味道够明确，聊天间隙也能吃出滋味。","26736b9889228b6884a55ec1"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1743","Roasted Chicken Thigh Rice","7","NPC","2","10","复购判断","[示例评价] 这道Roasted Chicken Thigh Rice的优点是鸡肉、米饭、烤制香气各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","ca079f6156f49f18c1ab9ce4"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1744","Roasted Chicken Thigh + Cha Siew Rice","10","夯爆了","1","9","场景感受","[示例评价] 一个人吃Roasted Chicken Thigh + Cha Siew Rice很顺手，和朋友分着吃也不会无聊；鸡肉、猪肉、米饭、烤制香气的味道够明确，聊天间隙也能吃出滋味。","fab9a386b386c9f1b3cd22ee"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1744","Roasted Chicken Thigh + Cha Siew Rice","6","拉完了","2","10","复购判断","[示例评价] 这道Roasted Chicken Thigh + Cha Siew Rice的优点是鸡肉、猪肉、米饭、烤制香气各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","4c6d6a597902cea78ad4d611"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1745","Roasted Chicken Thigh + Roasted Pork Rice","6","拉完了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Roasted Chicken Thigh + Roasted Pork Rice：鸡肉、猪肉、米饭、烤制香气让味道有内容，分量和满足感也比较适合日常解决一餐。","b316d9433369e742e7093d50"
"37","马中南洋餐厅Nanyang Restaurant","BELL","1745","Roasted Chicken Thigh + Roasted Pork Rice","10","夯爆了","2","8","口味建议","[示例评价] 如果平时喜欢鸡肉、猪肉、米饭、烤制香气，这道Roasted Chicken Thigh + Roasted Pork Rice值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","188f91efece3482b07b783cb"
"38","茶白道Cha baidao","BELL","1831","Avocado Kale Mango Smoothie","6","拉完了","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点芒果、牛油果的回味，Avocado Kale Mango Smoothie不是只靠第一口取胜，后段味道也有记忆点。","9eca01c296c44c20b592edbe"
"38","茶白道Cha baidao","BELL","1831","Avocado Kale Mango Smoothie","10","夯爆了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Avocado Kale Mango Smoothie：芒果、牛油果让味道有内容，分量和满足感也比较适合日常解决一餐。","fd8807f9ae86b529f6fcd20e"
"38","茶白道Cha baidao","BELL","1832","Avocado Kale Yogurt with Chia Seed & Oat Popping Boba","8","人上人","1","3","口感变化","[示例评价] 这道Avocado Kale Yogurt with Chia Seed & Oat Popping Boba有意思的地方在口感变化：牛油果、奶香带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","c2322832b4c356ced639cb21"
"38","茶白道Cha baidao","BELL","1832","Avocado Kale Yogurt with Chia Seed & Oat Popping Boba","7","NPC","2","4","香气表现","[示例评价] 端上来时牛油果、奶香的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","d8e60df85635f169560110c6"
"38","茶白道Cha baidao","BELL","1833","Gardenia Dew Fresh Milk Tea","7","NPC","1","4","香气表现","[示例评价] 端上来时茶、奶香的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","bb5e69c6bae699f9e9cab798"
"38","茶白道Cha baidao","BELL","1833","Gardenia Dew Fresh Milk Tea","6","拉完了","2","5","食材搭配","[示例评价] 从茶、奶香的搭配看，食材之间没有互相抢味，Gardenia Dew Fresh Milk Tea吃起来有自己的重点，配一杯清饮会更舒服。","9a96f9ac9292be8c133dfffe"
"38","茶白道Cha baidao","BELL","1834","Gardenia Dew Fresh Milk Tea","9","顶级","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Gardenia Dew Fresh Milk Tea：茶、奶香让味道有内容，分量和满足感也比较适合日常解决一餐。","4d0ef1b19ea49041e56d8ba0"
"38","茶白道Cha baidao","BELL","1834","Gardenia Dew Fresh Milk Tea","10","夯爆了","2","8","口味建议","[示例评价] 如果平时喜欢茶、奶香，这道Gardenia Dew Fresh Milk Tea值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","b7d13a9e134ae7ba2a0b511b"
"38","茶白道Cha baidao","BELL","1835","Oolong Fresh Milk Tea","9","顶级","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Oolong Fresh Milk Tea：茶、奶香让味道有内容，分量和满足感也比较适合日常解决一餐。","8a36c330491978bf732de7fb"
"38","茶白道Cha baidao","BELL","1835","Oolong Fresh Milk Tea","7","NPC","2","8","口味建议","[示例评价] 如果平时喜欢茶、奶香，这道Oolong Fresh Milk Tea值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","abf13e091fa07ab00bd719eb"
"39","点点点","LY3","1875","Two-Fried-Egg Vegetable Sandwich (Half)","8","人上人","1","8","口味建议","[示例评价] 如果平时喜欢鸡蛋、酥脆口感，这道Two-Fried-Egg Vegetable Sandwich (Half)值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","a510ba6b7bd3cbb67b6a66ac"
"39","点点点","LY3","1875","Two-Fried-Egg Vegetable Sandwich (Half)","7","NPC","2","9","场景感受","[示例评价] 一个人吃Two-Fried-Egg Vegetable Sandwich (Half)很顺手，和朋友分着吃也不会无聊；鸡蛋、酥脆口感的味道够明确，聊天间隙也能吃出滋味。","41606c7bf72527d9ee745235"
"39","点点点","LY3","1876","Two-Fried-Egg Vegetable Sandwich (Whole)","7","NPC","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡蛋、酥脆口感的回味，Two-Fried-Egg Vegetable Sandwich (Whole)不是只靠第一口取胜，后段味道也有记忆点。","8dd37d292e5ed9445c3ee689"
"39","点点点","LY3","1876","Two-Fried-Egg Vegetable Sandwich (Whole)","10","夯爆了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Two-Fried-Egg Vegetable Sandwich (Whole)：鸡蛋、酥脆口感让味道有内容，分量和满足感也比较适合日常解决一餐。","f60320ab390de2fc3a5718d2"
"39","点点点","LY3","1877","Pan-fried Chicken Cutlet Pineapple Sandwich (Half)","7","NPC","1","5","食材搭配","[示例评价] 从鸡肉、苹果、酥脆口感的搭配看，食材之间没有互相抢味，Pan-fried Chicken Cutlet Pineapple Sandwich (Half)吃起来有自己的重点，配一杯清饮会更舒服。","fa9f01325b0268e8941c78c4"
"39","点点点","LY3","1877","Pan-fried Chicken Cutlet Pineapple Sandwich (Half)","10","夯爆了","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉、苹果、酥脆口感的回味，Pan-fried Chicken Cutlet Pineapple Sandwich (Half)不是只靠第一口取胜，后段味道也有记忆点。","25cbc97afb4f043a6b8a85b0"
"39","点点点","LY3","1878","Pan-fried Chicken Cutlet Pineapple Sandwich (Whole)","10","夯爆了","1","5","食材搭配","[示例评价] 从鸡肉、苹果、酥脆口感的搭配看，食材之间没有互相抢味，Pan-fried Chicken Cutlet Pineapple Sandwich (Whole)吃起来有自己的重点，配一杯清饮会更舒服。","590ecf14993250971ca516c7"
"39","点点点","LY3","1878","Pan-fried Chicken Cutlet Pineapple Sandwich (Whole)","10","夯爆了","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉、苹果、酥脆口感的回味，Pan-fried Chicken Cutlet Pineapple Sandwich (Whole)不是只靠第一口取胜，后段味道也有记忆点。","e9f8430c8540394502338a82"
"39","点点点","LY3","1879","Tuna Mash Potato Sandwich (Half)","10","夯爆了","1","8","口味建议","[示例评价] 如果平时喜欢鱼肉、土豆，这道Tuna Mash Potato Sandwich (Half)值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","d135ee86948f298e4a87046a"
"39","点点点","LY3","1879","Tuna Mash Potato Sandwich (Half)","9","顶级","2","9","场景感受","[示例评价] 一个人吃Tuna Mash Potato Sandwich (Half)很顺手，和朋友分着吃也不会无聊；鱼肉、土豆的味道够明确，聊天间隙也能吃出滋味。","c295335dcab1397f0c517630"
"40","爆汁炸鸡堡Burger","LY3","1908","Whole Fried Chicken","9","顶级","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉、酥脆口感的回味，Whole Fried Chicken不是只靠第一口取胜，后段味道也有记忆点。","04a8f56f311aa79b6792a6bc"
"40","爆汁炸鸡堡Burger","LY3","1908","Whole Fried Chicken","7","NPC","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Whole Fried Chicken：鸡肉、酥脆口感让味道有内容，分量和满足感也比较适合日常解决一餐。","80c98e26ca06a0090ffa4eb1"
"40","爆汁炸鸡堡Burger","LY3","1909","Roasted whole chicken","10","夯爆了","1","5","食材搭配","[示例评价] 从鸡肉、烤制香气的搭配看，食材之间没有互相抢味，Roasted whole chicken吃起来有自己的重点，配一杯清饮会更舒服。","f3cb0626848457aba45ddfa4"
"40","爆汁炸鸡堡Burger","LY3","1909","Roasted whole chicken","7","NPC","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉、烤制香气的回味，Roasted whole chicken不是只靠第一口取胜，后段味道也有记忆点。","56cc112dc499dcf94a13597a"
"40","爆汁炸鸡堡Burger","LY3","1910","Crispy Half Chicken Set Meal","9","顶级","1","2","风味平衡","[示例评价] Crispy Half Chicken Set Meal把鸡肉、酥脆口感的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","fe13b14567a0b431e42a54da"
"40","爆汁炸鸡堡Burger","LY3","1910","Crispy Half Chicken Set Meal","8","人上人","2","3","口感变化","[示例评价] 这道Crispy Half Chicken Set Meal有意思的地方在口感变化：鸡肉、酥脆口感带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","66157863db1fce1c7d8b6226"
"40","爆汁炸鸡堡Burger","LY3","1911","Half Roasted Chicken with Rice Set Meal","6","拉完了","1","10","复购判断","[示例评价] 这道Half Roasted Chicken with Rice Set Meal的优点是鸡肉、米饭、烤制香气各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","2d4f1290a765c28b1e93d224"
"40","爆汁炸鸡堡Burger","LY3","1911","Half Roasted Chicken with Rice Set Meal","9","顶级","2","1","第一口印象","[示例评价] 第一口先尝到鸡肉、米饭、烤制香气的味道，层次很清楚；Half Roasted Chicken with Rice Set Meal适合趁热吃，香气会更完整。","2efe244a2d256363209abe87"
"40","爆汁炸鸡堡Burger","LY3","1912","chicken 2-person rice combo","6","拉完了","1","10","复购判断","[示例评价] 这道chicken 2-person rice combo的优点是鸡肉、米饭各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","caa29c514ec93e65cff24973"
"40","爆汁炸鸡堡Burger","LY3","1912","chicken 2-person rice combo","6","拉完了","2","1","第一口印象","[示例评价] 第一口先尝到鸡肉、米饭的味道，层次很清楚；chicken 2-person rice combo适合趁热吃，香气会更完整。","22b757fd3156f63374ba801d"
"41","Ju Jiao Hotpot & Grill聚椒火锅","BELL","1968","Single Pot Base","10","夯爆了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Single Pot Base：整体风味让味道有内容，分量和满足感也比较适合日常解决一餐。","9a3ee0367c974e0221ea9074"
"41","Ju Jiao Hotpot & Grill聚椒火锅","BELL","1968","Single Pot Base","8","人上人","2","8","口味建议","[示例评价] 如果平时喜欢整体风味，这道Single Pot Base值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","8da3b4cae446253db4bd6ebf"
"41","Ju Jiao Hotpot & Grill聚椒火锅","BELL","1969","Double Pot Base","9","顶级","1","9","场景感受","[示例评价] 一个人吃Double Pot Base很顺手，和朋友分着吃也不会无聊；整体风味的味道够明确，聊天间隙也能吃出滋味。","fb42f141e17d9f66236ab761"
"41","Ju Jiao Hotpot & Grill聚椒火锅","BELL","1969","Double Pot Base","10","夯爆了","2","10","复购判断","[示例评价] 这道Double Pot Base的优点是整体风味各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","af28a15e3d956ed517efddf7"
"41","Ju Jiao Hotpot & Grill聚椒火锅","BELL","1970","Triple Pot Base","9","顶级","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Triple Pot Base：整体风味让味道有内容，分量和满足感也比较适合日常解决一餐。","1a8cefeec18a55f83a96d4da"
"41","Ju Jiao Hotpot & Grill聚椒火锅","BELL","1970","Triple Pot Base","9","顶级","2","8","口味建议","[示例评价] 如果平时喜欢整体风味，这道Triple Pot Base值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","c59cb3bfc415f7ce537e93c6"
